questionKey,examId,examKind,examTitle,examShortLabel,category,series,questionNumber,sectionTitle,sectionMaterialText,promptRaw,promptDisplay,answerText,answerType,choiceOptionsText,uiMode,questionFormat,hasBlank,hasUnderline,promptMissing,requiresImageReference,imageReferences,questionImage,surfaceMode,sourceFormat,sourceFile,answerKeyFile,parseStatus,parseIssues
reading-ww-prime-6-midterm-test-final-test-ww-prime-l6-midterm-test-pdf::Q20,reading-ww-prime-6-midterm-test-final-test-ww-prime-l6-midterm-test-pdf,midterm,WW Prime L6 Midterm Test,WW Prime_6_Midterm_Test_Final_T...,Reading,WW Prime_6_Midterm_Test_Final_Test,20,Read the passage and answer the questions.,,"Choose the best place for the following sentence. In those days, TV programs were broadcast only at certain times. You had to be sure you turned on the TV at the scheduled time, or you would miss your program. (A) The VCR (videocassette recorder) was invented in the 1950s, and it became popular in the 1970s and 1980s. (B) In the 1990s, people began watching digital movies on DVDs. DVDs were better quality than VCR tapes. (C) By 1997, you could order a DVD from the internet, and it was delivered ","Choose the best place for the following sentence. In those days, TV programs were broadcast only at certain times. You had to be sure you turned on the TV at the scheduled time, or you would miss your program. (A) The VCR (videocassette recorder) was invented in the 1950s, and it became popular in the 1970s and 1980s. (B) In the 1990s, people began watching digital movies on DVDs. DVDs were better quality than VCR tapes. (C) By 1997, you could order a DVD from the internet, and it was delivered ",b,multiple_choice_latin,a | b | c,,선택형/Read the passage and answer the questions.,True,True,False,False,assets/exam-previews/reading-ww-prime-6-midterm-test-final-test-ww-prime-l6-midterm-test-pdf/page-1.png | assets/exam-previews/reading-ww-prime-6-midterm-test-final-test-ww-prime-l6-midterm-test-pdf/page-2.png | assets/exam-previews/reading-ww-prime-6-midterm-test-final-test-ww-prime-l6-midterm-test-pdf/page-3.png | assets/exam-previews/reading-ww-prime-6-midterm-test-final-test-ww-prime-l6-midterm-test-pdf/page-4.png,,text_only,pdf,Reading/WW Prime_6_Midterm_Test_Final_Test/WW_Prime_L6_Midterm Test.pdf,Reading/WW Prime_6_Midterm_Test_Final_Test/WW_Prime_L6_Midterm Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q1,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,1,Choose and write the best words for the blanks.,crash reptiles worth predators easily cause searched,The doctor is trying to find out the ______________ of the disease.,The doctor is trying to find out the ______________ of the disease.,cause,short_text,,,서답형/빈칸/Choose and write the best words for the blanks.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q2,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,2,Choose and write the best words for the blanks.,crash reptiles worth predators easily cause searched,"Lizards, snakes, and turtles are all ______________.","Lizards, snakes, and turtles are all ______________.",reptiles,short_text,,,서답형/빈칸/Choose and write the best words for the blanks.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q3,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,3,Choose and write the best words for the blanks.,crash reptiles worth predators easily cause searched,"It was a difficult journey, but it was ______________ it.","It was a difficult journey, but it was ______________ it.",worth,short_text,,,서답형/빈칸/Choose and write the best words for the blanks.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q4,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,4,Choose and write the best words for the blanks.,crash reptiles worth predators easily cause searched,"Yesterday, there was a car ______________ in my neighborhood.","Yesterday, there was a car ______________ in my neighborhood.",crash,short_text,,,서답형/빈칸/Choose and write the best words for the blanks.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q5,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,5,Choose and write the best words for the blanks.,crash reptiles worth predators easily cause searched,The family ______________ the neighborhood for the lost dog and finally found it.,The family ______________ the neighborhood for the lost dog and finally found it.,searched,short_text,,,서답형/빈칸/Choose and write the best words for the blanks.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q6,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,6,Choose and write the best words for the blanks.,crash reptiles worth predators easily cause searched,My team won the soccer game ______________ by five goals to one.,My team won the soccer game ______________ by five goals to one.,easily,short_text,,,서답형/빈칸/Choose and write the best words for the blanks.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q7,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,7,기본 문항,,Choose the correct sentence.,Choose the correct sentence.,c,multiple_choice_latin,a | b | c,,선택형,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q8,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,8,기본 문항,,Choose the incorrect sentence.,Choose the incorrect sentence.,b,multiple_choice_latin,a | b | c,,선택형,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q9,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,9,Correct the underlined parts and rewrite the sentences.,,"The platypus is a good swimming, but it also lives on land. Rewrite the sentence correctly.","The platypus is a good swimming, but it also lives on land. Rewrite the sentence correctly.","The platypus is a good swimmer, but it also lives on land.",short_text,,rewrite,서답형/rewrite/Correct the underlined parts and rewrite the sentences.,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q10,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,10,Correct the underlined parts and rewrite the sentences.,,Its webbed feet change when it's on land help it run. Rewrite the sentence correctly.,Its webbed feet change when it's on land help it run. Rewrite the sentence correctly.,Its webbed feet change when it's on land to help it run.,short_text,,rewrite,서답형/rewrite/Correct the underlined parts and rewrite the sentences.,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q11,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,11,Correct the underlined parts and rewrite the sentences.,,Rewrite the sentence correctly.,Rewrite the sentence correctly.,"The name stuck, and so did the mystery.",short_text,,rewrite,서답형/rewrite/Correct the underlined parts and rewrite the sentences.,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q12,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,12,Correct the underlined parts and rewrite the sentences.,,He decided hide his basket at the top of a tall tree. Rewrite the sentence correctly.,He decided hide his basket at the top of a tall tree. Rewrite the sentence correctly.,He decided to hide his basket at the top of a tall tree.,short_text,,rewrite,서답형/rewrite/Correct the underlined parts and rewrite the sentences.,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q13,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,13,기본 문항,,"Read and choose the correct order of the paragraphs. (B) If one starts in your area, check TV, radio, and smartphone emergency alerts to learn what to do. Pay attention to the fire and communicate with emergency workers. Always follow their instructions. (C) First, always be careful around fire. Follow fire safety rules in parks and public areas, especially when camping. And if you do make a fire outdoors, be sure that you put it out completely. (D) Natural causes like lightning and hot sunlight","Read and choose the correct order of the paragraphs. (B) If one starts in your area, check TV, radio, and smartphone emergency alerts to learn what to do. Pay attention to the fire and communicate with emergency workers. Always follow their instructions. (C) First, always be careful around fire. Follow fire safety rules in parks and public areas, especially when camping. And if you do make a fire outdoors, be sure that you put it out completely. (D) Natural causes like lightning and hot sunlight",c,multiple_choice_latin,a | b | c,,선택형,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q14,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,14,Read the passage and answer the questions.,,Which one is grammatically incorrect?,Which one is grammatically incorrect?,b,multiple_choice_latin,a | b | c,,선택형/Read the passage and answer the questions.,False,False,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf::Q15,reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf,final,WW Master L1 Final Test,WW_Master 1_Mid-Final test / WW...,Reading,WW_Master 1_Mid-Final test,15,Read the passage and answer the questions.,,Why does the short-horned lizard shoot blood from its eyes? It shoots blood from its eyes _________.,Why does the short-horned lizard shoot blood from its eyes? It shoots blood from its eyes _________.,to trick predators,short_text,,,서답형/빈칸/Read the passage and answer the questions.,True,True,False,False,assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-1.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-2.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-3.png | assets/exam-previews/reading-ww-master-1-mid-final-test-ww-master-l1-final-test-pdf/page-4.png,,text_only,pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test.pdf,Reading/WW_Master 1_Mid-Final test/WW_Master_L1_Final Test_Answer Key.pdf,good,
